t_s	C_rate	V_V	Control_mode
13501.2607	-0.2	3.6131	1
13502.2607	-0.199961538	3.613	1
13503.2598	-0.2	3.6131	1
13504.2598	-0.199961538	3.613	1
13505.2599	-0.2	3.613	1
13506.26	-0.199961538	3.6128	1
13507.26	-0.2	3.6129	1
13508.2601	-0.2	3.6128	1
13509.2601	-0.199961538	3.6128	1
13510.2602	-0.2	3.6127	1
13511.2942	-0.199961538	3.6125	1
13512.2603	-0.199961538	3.6126	1
13513.2604	-0.199961538	3.6125	1
13514.2594	-0.199961538	3.6124	1
13515.2605	-0.199961538	3.6124	1
13516.2605	-0.199961538	3.6123	1
13517.2606	-0.199961538	3.6123	1
13518.2606	-0.199961538	3.6122	1
13519.2607	-0.199961538	3.6122	1
13520.2608	-0.199961538	3.6122	1
13521.2598	-0.199961538	3.6121	1
13522.2599	-0.199961538	3.6121	1
13523.2599	-0.199961538	3.6119	1
13524.261	-0.199961538	3.6119	1
13525.26	-0.199961538	3.6119	1
13526.2601	-0.199961538	3.6118	1
13527.2932	-0.199961538	3.6119	1
13528.2602	-0.2	3.6118	1
13529.2603	-0.199961538	3.6118	1
13530.2603	-0.199961538	3.6117	1
13531.2604	-0.199961538	3.6117	1
13532.2604	-0.199961538	3.6116	1
13533.2605	-0.2	3.6117	1
13534.2606	-0.199961538	3.6115	1
13535.2606	-0.2	3.6116	1
13536.2607	-0.199961538	3.6115	1
13537.2607	-0.199961538	3.6113	1
13538.2598	-0.2	3.6114	1
13539.2598	-0.199961538	3.6114	1
13540.2599	-0.2	3.6114	1
13541.26	-0.199961538	3.6112	1
13542.26	-0.199961538	3.6112	1
13543.2931	-0.199961538	3.6111	1
13544.2601	-0.199961538	3.6111	1
13545.2602	-0.2	3.611	1
13546.2602	-0.199961538	3.6109	1
13547.2603	-0.199961538	3.6109	1
13548.2604	-0.199961538	3.6108	1
13549.2604	-0.2	3.6109	1
13550.2605	-0.199961538	3.6107	1
13551.2605	-0.199961538	3.6107	1
13552.2606	-0.2	3.6107	1
13553.2606	-0.199961538	3.6106	1
13554.2607	-0.2	3.6106	1
13555.2588	-0.199961538	3.6106	1
13556.2598	-0.2	3.6105	1
13557.2599	-0.199961538	3.6104	1
13558.2599	-0.199961538	3.6104	1
13559.293	-0.199961538	3.6104	1
13560.26	-0.199961538	3.6102	1
13561.2601	-0.199961538	3.6102	1
13562.2602	-0.199961538	3.6101	1
13563.2602	-0.199961538	3.6101	1
13564.2603	-0.199961538	3.61	1
13565.2603	-0.199961538	3.6101	1
13566.2604	-0.199961538	3.6099	1
13567.2604	-0.199961538	3.6099	1
13568.2605	-0.199961538	3.6099	1
13569.2606	-0.199961538	3.6098	1
13570.2606	-0.199961538	3.6098	1
13571.2607	-0.199961538	3.6097	1
13572.2607	-0.199961538	3.6097	1
13573.2598	-0.199961538	3.6097	1
13574.2598	-0.199961538	3.6096	1
13575.2939	-0.199961538	3.6096	1
13576.26	-0.199961538	3.6096	1
13577.26	-0.199961538	3.6095	1
13578.2601	-0.199961538	3.6094	1
13579.2601	-0.199961538	3.6094	1
13580.2602	-0.199961538	3.6094	1
13581.2602	-0.199961538	3.6093	1
13582.2603	-0.199961538	3.6093	1
13583.2604	-0.199961538	3.6091	1
13584.2604	-0.199961538	3.6092	1
13585.2605	-0.199961538	3.6091	1
13586.2605	-0.199961538	3.6091	1
13587.2606	-0.199961538	3.609	1
13588.2606	-0.199961538	3.6089	1
13589.2607	-0.199961538	3.6089	1
13590.2598	-0.199961538	3.6089	1
13591.2928	-0.199961538	3.6088	1
13592.2599	-0.199961538	3.6087	1
13593.2599	-0.199961538	3.6087	1
13594.26	-0.199961538	3.6086	1
13595.26	-0.199961538	3.6086	1
13596.2601	-0.199961538	3.6086	1
13597.2602	-0.199961538	3.6085	1
13598.2602	-0.199961538	3.6085	1
13599.2603	-0.199961538	3.6084	1
13600.2603	-0.199961538	3.6084	1
13601.2604	-0.199961538	3.6084	1
13602.2604	-0.199961538	3.6082	1
13603.2605	-0.199961538	3.6082	1
13604.2606	-0.199961538	3.6082	1
13605.2606	-0.199961538	3.6082	1
13606.2607	-0.199961538	3.608	1
13607.2937	-0.199961538	3.608	1
13608.2598	-0.199961538	3.608	1
13609.2598	-0.199961538	3.608	1
13610.2599	-0.199961538	3.6079	1
13611.259	-0.199961538	3.6078	1
13612.26	-0.199961538	3.6079	1
13613.2601	-0.199961538	3.6077	1
13614.2601	-0.199961538	3.6078	1
13615.2602	-0.199961538	3.6076	1
13616.2602	-0.199961538	3.6076	1
13617.2603	-0.199961538	3.6076	1
13618.2604	-0.199961538	3.6074	1
13619.2604	-0.199961538	3.6075	1
13620.2605	-0.199961538	3.6074	1
13621.2605	-0.199961538	3.6074	1
13622.2606	-0.199961538	3.6073	1
13623.2936	-0.199961538	3.6073	1
13624.2607	-0.199961538	3.6073	1
13625.2598	-0.199961538	3.6072	1
13626.2598	-0.199961538	3.6073	1
13627.2599	-0.199961538	3.6071	1
13628.2599	-0.199961538	3.6071	1
13629.26	-0.199961538	3.607	1
13630.26	-0.199961538	3.607	1
13631.2601	-0.199961538	3.607	1
13632.2602	-0.199961538	3.6069	1
13633.2602	-0.199961538	3.6069	1
13634.2603	-0.199961538	3.6068	1
13635.2593	-0.199961538	3.6068	1
13636.2604	-0.199961538	3.6067	1
13637.2604	-0.199961538	3.6067	1
13638.2605	-0.199961538	3.6067	1
13639.2936	-0.199961538	3.6067	1
13640.2606	-0.2	3.6066	1
13641.2607	-0.199961538	3.6065	1
13642.2607	-0.199961538	3.6066	1
13643.2598	-0.199961538	3.6065	1
13644.2598	-0.2	3.6064	1
13645.2599	-0.2	3.6064	1
13646.26	-0.199961538	3.6063	1
13647.26	-0.199961538	3.6063	1
13648.2601	-0.199961538	3.6062	1
13649.2601	-0.199961538	3.6062	1
13650.2602	-0.199961538	3.6061	1
13651.2602	-0.2	3.6062	1
13652.2593	-0.199961538	3.6061	1
13653.2604	-0.199961538	3.6059	1
13654.2604	-0.199961538	3.606	1
13655.2935	-0.199961538	3.6059	1
13656.2605	-0.199961538	3.606	1
13657.2606	-0.199961538	3.6058	1
13658.2606	-0.199961538	3.6058	1
13659.2607	-0.2	3.6057	1
13660.2598	-0.199961538	3.6057	1
13661.2598	-0.2	3.6057	1
13662.2599	-0.199961538	3.6056	1
13663.2599	-0.2	3.6056	1
13664.26	-0.199961538	3.6055	1
13665.26	-0.199961538	3.6055	1
13666.2601	-0.199961538	3.6055	1
13667.2602	-0.199961538	3.6054	1
13668.2602	-0.199961538	3.6053	1
13669.2603	-0.199961538	3.6053	1
13670.2603	-0.2	3.6053	1
13671.2934	-0.199961538	3.6051	1
13672.2604	-0.199961538	3.6051	1
13673.2605	-0.199961538	3.6051	1
13674.2606	-0.199961538	3.6049	1
13675.2606	-0.199961538	3.6049	1
13676.2607	-0.199961538	3.6048	1
13677.2607	-0.199961538	3.6048	1
13678.2598	-0.199961538	3.6047	1
13679.2598	-0.199961538	3.6048	1
13680.2919	-0.199961538	3.6047	1
13681.26	-0.199961538	3.6047	1
13682.259	-0.199961538	3.6046	1
13683.2601	-0.199961538	3.6045	1
13684.2601	-0.199961538	3.6045	1
13685.2602	-0.199961538	3.6044	1
13686.2592	-0.199961538	3.6045	1
13687.2933	-0.199961538	3.6044	1
13688.2604	-0.199961538	3.6044	1
13689.2604	-0.199961538	3.6044	1
13690.2605	-0.199961538	3.6042	1
13691.2605	-0.2	3.6043	1
13692.2606	-0.199961538	3.6042	1
13693.2606	-0.2	3.6042	1
13694.2607	-0.199961538	3.6041	1
13695.2598	-0.199961538	3.604	1
13696.2588	-0.199961538	3.604	1
13697.2599	-0.199961538	3.604	1
13698.2599	-0.199961538	3.604	1
13699.26	-0.199961538	3.6039	1
13700.2601	-0.199961538	3.6039	1
13701.2601	-0.199961538	3.6038	1
13702.2602	-0.199961538	3.6037	1
13703.2932	-0.199961538	3.6036	1
13704.2603	-0.199961538	3.6035	1
13705.2603	-0.199961538	3.6035	1
13706.2604	-0.199961538	3.6035	1
13707.2605	-0.199961538	3.6035	1
13708.2605	-0.199961538	3.6033	1
13709.2606	-0.199961538	3.6033	1
13710.2606	-0.199961538	3.6034	1
13711.2607	-0.199961538	3.6032	1
13712.2607	-0.199961538	3.6032	1
13713.2598	-0.199961538	3.6032	1
13714.2599	-0.199961538	3.6032	1
13715.2599	-0.199961538	3.6031	1
13716.26	-0.199961538	3.603	1
13717.26	-0.199961538	3.603	1
13718.2601	-0.199961538	3.6029	1
13719.2931	-0.199961538	3.6029	1
13720.2602	-0.199961538	3.6028	1
13721.2603	-0.199961538	3.6028	1
13722.2603	-0.199961538	3.6027	1
13723.2604	-0.199961538	3.6027	1
13724.2604	-0.199961538	3.6027	1
13725.2605	-0.199961538	3.6026	1
13726.2605	-0.199961538	3.6026	1
13727.2606	-0.199961538	3.6025	1
13728.2607	-0.199961538	3.6025	1
13729.2607	-0.199961538	3.6025	1
13730.2598	-0.199961538	3.6024	1
13731.2598	-0.199961538	3.6024	1
13732.2599	-0.199961538	3.6023	1
13733.2599	-0.199961538	3.6023	1
13734.26	-0.199961538	3.6022	1
13735.2931	-0.199961538	3.6022	1
13736.2601	-0.199961538	3.6021	1
13737.2602	-0.199961538	3.6021	1
13738.2602	-0.199961538	3.602	1
13739.2603	-0.199961538	3.602	1
13740.2603	-0.199961538	3.602	1
13741.2604	-0.199961538	3.6019	1
13742.2605	-0.199961538	3.6019	1
13743.2605	-0.199961538	3.6017	1
13744.2606	-0.199961538	3.6018	1
13745.2606	-0.199961538	3.6017	1
13746.2607	-0.199961538	3.6017	1
13747.2597	-0.199961538	3.6017	1
13748.2598	-0.199961538	3.6015	1
13749.2599	-0.199961538	3.6015	1
13750.2599	-0.199961538	3.6014	1
13751.293	-0.199961538	3.6016	1
13752.26	-0.199961538	3.6015	1
13753.2601	-0.199961538	3.6014	1
13754.2601	-0.199961538	3.6014	1
13755.2602	-0.199961538	3.6014	1
13756.2603	-0.199961538	3.6013	1
13757.2603	-0.199961538	3.6012	1
13758.2604	-0.199961538	3.6012	1
13759.2604	-0.199961538	3.6011	1
13760.2605	-0.199961538	3.6011	1
13761.2615	-0.199961538	3.6011	1
13762.2606	-0.199961538	3.601	1
13763.2607	-0.199961538	3.601	1
13764.2617	-0.199961538	3.6009	1
13765.2598	-0.199961538	3.6009	1
13766.2598	-0.199961538	3.6008	1
13767.2929	-0.199961538	3.6008	1
13768.2599	-0.199961538	3.6008	1
13769.26	-0.199961538	3.6006	1
13770.2601	-0.199961538	3.6007	1
13771.2601	-0.199961538	3.6005	1
13772.2602	-0.199961538	3.6006	1
13773.2602	-0.199961538	3.6005	1
13774.2603	-0.199961538	3.6005	1
13775.2603	-0.199961538	3.6005	1
13776.2604	-0.199961538	3.6003	1
13777.2605	-0.199961538	3.6003	1
13778.2605	-0.199961538	3.6003	1
13779.2606	-0.199961538	3.6002	1
13780.2606	-0.199961538	3.6001	1
13781.2607	-0.199961538	3.6001	1
13782.2597	-0.199961538	3.6001	1
13783.2928	-0.199961538	3.6001	1
13784.2599	-0.2	3.6002	1
13785.2599	-0.199961538	3.6	1
13786.26	-0.2	3.6001	1
13787.26	-0.199961538	3.6	1
13788.2601	-0.2	3.6	1
13789.2601	-0.2	3.5999	1
13790.2602	-0.199961538	3.5999	1
13791.2603	-0.2	3.5999	1
13792.2603	-0.199961538	3.5998	1
13793.2604	-0.2	3.5998	1
13794.2604	-0.199961538	3.5997	1
13795.2595	-0.2	3.5997	1
13796.2605	-0.2	3.5997	1
13797.2606	-0.199961538	3.5996	1
13798.2607	-0.2	3.5996	1
13799.2947	-0.199961538	3.5994	1
13800.2598	-0.199961538	3.5994	1
13801.2598	-0.199961538	3.5993	1
13802.2599	-0.199961538	3.5993	1
13803.2599	-0.199961538	3.5992	1
13804.26	-0.199961538	3.5991	1
13805.2601	-0.199961538	3.5992	1
13806.2601	-0.199961538	3.5991	1
13807.2602	-0.199961538	3.5991	1
13808.2602	-0.199961538	3.5989	1
13809.2603	-0.199961538	3.599	1
13810.2603	-0.199961538	3.599	1
13811.2604	-0.199961538	3.5989	1
13812.2605	-0.199961538	3.5989	1
13813.2605	-0.199961538	3.5987	1
13814.2606	-0.199961538	3.5988	1
13815.2936	-0.199961538	3.5988	1
13816.2607	-0.2	3.5988	1
13817.2597	-0.199961538	3.5987	1
13818.2598	-0.199961538	3.5987	1
13819.2599	-0.2	3.5986	1
13820.2599	-0.199961538	3.5985	1
13821.26	-0.2	3.5985	1
13822.26	-0.199961538	3.5984	1
13823.2601	-0.2	3.5985	1
13824.2601	-0.199961538	3.5984	1
13825.2602	-0.199961538	3.5983	1
13826.2603	-0.2	3.5983	1
13827.2603	-0.199961538	3.5982	1
13828.2604	-0.199961538	3.5983	1
13829.2604	-0.199961538	3.5981	1
13830.2605	-0.2	3.5981	1
13831.2935	-0.199961538	3.598	1
13832.2606	-0.199961538	3.598	1
13833.2607	-0.2	3.598	1
13834.2607	-0.199961538	3.5979	1
13835.2598	-0.2	3.5979	1
13836.2598	-0.199961538	3.5978	1
13837.2599	-0.199961538	3.5978	1
13838.2599	-0.199961538	3.5978	1
13839.26	-0.199961538	3.5977	1
13840.2601	-0.199961538	3.5977	1
13841.2601	-0.199961538	3.5976	1
13842.2602	-0.2	3.5976	1
13843.2602	-0.199961538	3.5976	1
13844.2603	-0.2	3.5976	1
13845.2603	-0.199961538	3.5975	1
13846.2604	-0.199961538	3.5974	1
13847.2935	-0.199961538	3.5974	1
13848.2605	-0.199961538	3.5974	1
13849.2606	-0.199961538	3.5974	1
13850.2606	-0.199961538	3.5972	1
13851.2607	-0.199961538	3.5972	1
13852.2597	-0.199961538	3.5971	1
13853.2598	-0.199961538	3.5971	1
13854.2599	-0.199961538	3.5971	1
13855.2599	-0.199961538	3.597	1
13856.26	-0.199961538	3.597	1
13857.26	-0.199961538	3.5969	1
13858.2601	-0.199961538	3.5969	1
13859.2601	-0.199961538	3.5968	1
13860.2602	-0.199961538	3.5968	1
13861.2603	-0.199961538	3.5968	1
13862.2603	-0.199961538	3.5967	1
13863.2934	-0.199961538	3.5967	1
13864.2604	-0.199961538	3.5966	1
13865.2605	-0.199961538	3.5967	1
13866.2605	-0.199961538	3.5965	1
13867.2606	-0.199961538	3.5965	1
13868.2607	-0.199961538	3.5965	1
13869.2607	-0.199961538	3.5964	1
13870.2598	-0.199961538	3.5964	1
13871.2598	-0.199961538	3.5963	1
13872.2599	-0.199961538	3.5963	1
13873.2599	-0.199961538	3.5962	1
13874.26	-0.199961538	3.5962	1
13875.2601	-0.199961538	3.5962	1
13876.2601	-0.199961538	3.5961	1
13877.2602	-0.199961538	3.5961	1
13878.2602	-0.199961538	3.596	1
13879.2933	-0.199961538	3.596	1
13880.2603	-0.199961538	3.5959	1
13881.2604	-0.199961538	3.5959	1
13882.2605	-0.199961538	3.5959	1
13883.2605	-0.199961538	3.5958	1
13884.2606	-0.199961538	3.5958	1
13885.2606	-0.199961538	3.5958	1
13886.2607	-0.199961538	3.5957	1
13887.2597	-0.199961538	3.5957	1
13888.2598	-0.199961538	3.5956	1
13889.2599	-0.199961538	3.5956	1
13890.2599	-0.199961538	3.5955	1
13891.26	-0.199961538	3.5956	1
13892.26	-0.199961538	3.5954	1
13893.2601	-0.199961538	3.5954	1
13894.2601	-0.199961538	3.5953	1
13895.2932	-0.199961538	3.5954	1
13896.2603	-0.199961538	3.5954	1
13897.2603	-0.199961538	3.5952	1
13898.2604	-0.199961538	3.5953	1
13899.2604	-0.199961538	3.5952	1
13900.2605	-0.199961538	3.5952	1
13901.2605	-0.199961538	3.5951	1
13902.2606	-0.199961538	3.5951	1
13903.2607	-0.199961538	3.595	1
13904.2607	-0.199961538	3.595	1
13905.2598	-0.199961538	3.595	1
13906.2598	-0.199961538	3.5949	1
13907.2599	-0.199961538	3.5949	1
13908.2599	-0.199961538	3.5949	1
13909.26	-0.199961538	3.5948	1
13910.2601	-0.199961538	3.5948	1
13911.2931	-0.199961538	3.5947	1
13912.2602	-0.199961538	3.5947	1
13913.2602	-0.199961538	3.5946	1
13914.2603	-0.199961538	3.5947	1
13915.2603	-0.199961538	3.5946	1
13916.2604	-0.199961538	3.5946	1
13917.2605	-0.199961538	3.5945	1
13918.2605	-0.199961538	3.5944	1
13919.2606	-0.199961538	3.5944	1
13920.2606	-0.199961538	3.5943	1
13921.2607	-0.199961538	3.5944	1
13922.2597	-0.199961538	3.5943	1
13923.2598	-0.2	3.5943	1
13924.2599	-0.199961538	3.5942	1
13925.2599	-0.199961538	3.5942	1
13926.26	-0.199961538	3.5942	1
13927.293	-0.199961538	3.5941	1
13928.2601	-0.2	3.5941	1
13929.2601	-0.199961538	3.594	1
13930.2602	-0.199961538	3.594	1
13931.2603	-0.199961538	3.5939	1
13932.2603	-0.199961538	3.5939	1
13933.2604	-0.199961538	3.5939	1
13934.2604	-0.199961538	3.5938	1
13935.2605	-0.199961538	3.5938	1
13936.2605	-0.199961538	3.5937	1
13937.2606	-0.199961538	3.5937	1
13938.2607	-0.199961538	3.5937	1
13939.2607	-0.199961538	3.5936	1
13940.2598	-0.199961538	3.5936	1
13941.2598	-0.199961538	3.5935	1
13942.2599	-0.199961538	3.5935	1
13943.293	-0.199961538	3.5934	1
13944.26	-0.199961538	3.5934	1
13945.2601	-0.199961538	3.5934	1
13946.2601	-0.2	3.5934	1
13947.2602	-0.199961538	3.5934	1
13948.2602	-0.199961538	3.5932	1
13949.2603	-0.199961538	3.5932	1
13950.2603	-0.199961538	3.5932	1
13951.2604	-0.2	3.5932	1
13952.2605	-0.199961538	3.5931	1
13953.2605	-0.199961538	3.5932	1
13954.2606	-0.199961538	3.593	1
13955.2606	-0.199961538	3.5929	1
13956.2607	-0.2	3.593	1
13957.2597	-0.199961538	3.5929	1
13958.2598	-0.199961538	3.5929	1
13959.2929	-0.199961538	3.5928	1
13960.2599	-0.2	3.5929	1
13961.26	-0.199961538	3.5928	1
13962.26	-0.199961538	3.5927	1
13963.2601	-0.2	3.5928	1
13964.2602	-0.199961538	3.5927	1
13965.2592	-0.2	3.5927	1
13966.2603	-0.199961538	3.5926	1
13967.2603	-0.2	3.5926	1
13968.2604	-0.199961538	3.5926	1
13969.2604	-0.199961538	3.5924	1
13970.2605	-0.199961538	3.5925	1
13971.2606	-0.199961538	3.5924	1
13972.2606	-0.2	3.5924	1
13973.2607	-0.199961538	3.5923	1
13974.2607	-0.2	3.5923	1
13975.2928	-0.199961538	3.5922	1
13976.2598	-0.199961538	3.5922	1
13977.2599	-0.199961538	3.5922	1
13978.26	-0.199961538	3.5921	1
13979.26	-0.199961538	3.5921	1
13980.2601	-0.199961538	3.592	1
13981.2601	-0.2	3.592	1
13982.2602	-0.199961538	3.5919	1
13983.2602	-0.199961538	3.5919	1
13984.2603	-0.2	3.592	1
13985.2604	-0.199961538	3.5919	1
13986.2604	-0.2	3.5918	1
13987.2605	-0.199961538	3.5918	1
13988.2605	-0.199961538	3.5918	1
13989.2606	-0.199961538	3.5917	1
13990.2606	-0.199961538	3.5916	1
13991.2937	-0.199961538	3.5916	1
13992.2598	-0.199961538	3.5915	1
13993.2598	-0.199961538	3.5915	1
13994.2599	-0.199961538	3.5914	1
13995.2599	-0.199961538	3.5914	1
13996.26	-0.199961538	3.5913	1
13997.26	-0.199961538	3.5913	1
13998.2601	-0.199961538	3.5913	1
13999.2602	-0.199961538	3.5912	1
14000.2602	-0.199961538	3.5912	1
14001.2603	-0.199961538	3.5911	1
14002.2603	-0.199961538	3.5911	1
14003.2604	-0.199961538	3.5911	1
14004.2604	-0.199961538	3.591	1
14005.2605	-0.199961538	3.591	1
14006.2606	-0.199961538	3.5909	1
14007.2936	-0.199961538	3.591	1
14008.2607	-0.199961538	3.5909	1
14009.2607	-0.199961538	3.5909	1
14010.2598	-0.199961538	3.5908	1
14011.2598	-0.199961538	3.5908	1
14012.2599	-0.199961538	3.5908	1
14013.26	-0.199961538	3.5907	1
14014.26	-0.199961538	3.5907	1
14015.2601	-0.199961538	3.5907	1
14016.2601	-0.199961538	3.5907	1
14017.2602	-0.199961538	3.5906	1
14018.2602	-0.199961538	3.5906	1
14019.2603	-0.199961538	3.5906	1
14020.2604	-0.199961538	3.5905	1
14021.2604	-0.199961538	3.5904	1
14022.2605	-0.199961538	3.5903	1
14023.2935	-0.199961538	3.5904	1
14024.2606	-0.199961538	3.5904	1
14025.2606	-0.199961538	3.5903	1
14026.2607	-0.199961538	3.5903	1
14027.2598	-0.199961538	3.5902	1
14028.2598	-0.199961538	3.5903	1
14029.2599	-0.199961538	3.5902	1
14030.2599	-0.199961538	3.5902	1
14031.26	-0.199961538	3.59	1
14032.26	-0.199961538	3.5901	1
14033.2601	-0.199961538	3.5901	1
14034.2602	-0.199961538	3.59	1
14035.2602	-0.199961538	3.59	1
14036.2603	-0.199961538	3.5899	1
14037.2603	-0.199961538	3.5899	1
14038.2604	-0.199961538	3.5898	1
14039.2934	-0.199961538	3.5898	1
14040.2605	-0.199961538	3.5898	1
14041.2606	-0.199961538	3.5897	1
14042.2606	-0.199961538	3.5897	1
14043.2607	-0.199961538	3.5896	1
14044.2607	-0.199961538	3.5896	1
14045.2598	-0.199961538	3.5896	1
14046.2598	-0.199961538	3.5895	1
14047.2599	-0.199961538	3.5895	1
14048.26	-0.199961538	3.5894	1
14049.26	-0.199961538	3.5895	1
14050.2601	-0.199961538	3.5893	1
14051.2591	-0.199961538	3.5893	1
14052.2602	-0.199961538	3.5893	1
14053.2602	-0.199961538	3.5893	1
14054.2603	-0.199961538	3.5892	1
14055.2934	-0.199961538	3.5892	1
14056.2604	-0.199961538	3.5892	1
14057.2605	-0.199961538	3.5891	1
14058.2605	-0.199961538	3.5891	1
14059.2606	-0.199961538	3.5891	1
14060.2606	-0.199961538	3.5891	1
14061.2607	-0.199961538	3.5891	1
14062.2598	-0.199961538	3.589	1
14063.2598	-0.2	3.589	1
14064.2599	-0.199961538	3.5889	1
14065.2599	-0.199961538	3.5889	1
14066.26	-0.199961538	3.5888	1
14067.26	-0.199961538	3.5888	1
14068.2601	-0.199961538	3.5888	1
14069.2602	-0.199961538	3.5887	1
14070.2602	-0.199961538	3.5887	1
14071.2933	-0.199961538	3.5886	1
14072.2603	-0.2	3.5886	1
14073.2604	-0.199961538	3.5885	1
14074.2604	-0.2	3.5886	1
14075.2605	-0.199961538	3.5885	1
14076.2596	-0.2	3.5884	1
14077.2606	-0.199961538	3.5885	1
14078.2607	-0.199961538	3.5884	1
14079.2607	-0.2	3.5883	1
14080.2598	-0.199961538	3.5884	1
14081.2598	-0.199961538	3.5883	1
14082.2599	-0.199961538	3.5882	1
14083.26	-0.199961538	3.5882	1
14084.26	-0.2	3.5883	1
14085.2601	-0.199961538	3.5881	1
14086.2601	-0.2	3.5881	1
14087.2932	-0.199961538	3.5881	1
14088.2602	-0.2	3.5881	1
14089.2603	-0.199961538	3.5881	1
14090.2604	-0.2	3.588	1
14091.2604	-0.199961538	3.588	1
14092.2605	-0.199961538	3.5879	1
14093.2605	-0.2	3.5879	1
14094.2606	-0.199961538	3.5878	1
14095.2606	-0.2	3.5879	1
14096.2607	-0.199961538	3.5877	1
14097.2598	-0.2	3.5878	1
14098.2598	-0.2	3.5878	1
14099.2599	-0.199961538	3.5876	1
14100.2599	-0.2	3.5877	1
14101.26	-0.199961538	3.5876	1
14102.26	-0.2	3.5877	1
14103.2941	-0.199961538	3.5875	1
14104.2602	-0.199961538	3.5875	1
14105.2602	-0.199961538	3.5875	1
14106.2603	-0.199961538	3.5874	1
14107.2603	-0.199961538	3.5874	1
14108.2604	-0.199961538	3.5873	1
14109.2604	-0.199961538	3.5873	1
14110.2605	-0.199961538	3.5872	1
14111.2606	-0.199961538	3.5872	1
14112.2606	-0.199961538	3.5872	1
14113.2607	-0.199961538	3.5871	1
14114.2607	-0.199961538	3.5872	1
14115.2598	-0.199961538	3.587	1
14116.2588	-0.199961538	3.5871	1
14117.2599	-0.199961538	3.587	1
14118.26	-0.199961538	3.587	1
14119.293	-0.199961538	3.587	1
14120.2601	-0.199961538	3.5869	1
14121.2601	-0.199961538	3.5869	1
14122.2602	-0.199961538	3.5868	1
14123.2602	-0.199961538	3.5868	1
14124.2603	-0.199961538	3.5867	1
14125.2604	-0.199961538	3.5868	1
14126.2604	-0.199961538	3.5867	1
14127.2605	-0.199961538	3.5866	1
14128.2605	-0.199961538	3.5867	1
14129.2606	-0.199961538	3.5867	1
14130.2606	-0.199961538	3.5867	1
14131.2607	-0.199961538	3.5865	1
14132.2598	-0.199961538	3.5865	1
14133.2598	-0.199961538	3.5864	1
14134.2599	-0.199961538	3.5864	1
14135.2929	-0.199961538	3.5864	1
14136.26	-0.199961538	3.5863	1
14137.26	-0.199961538	3.5863	1
14138.2601	-0.199961538	3.5863	1
14139.2602	-0.199961538	3.5863	1
14140.2602	-0.199961538	3.5862	1
14141.2603	-0.199961538	3.5861	1
14142.2603	-0.199961538	3.5862	1
14143.2614	-0.199961538	3.5861	1
14144.2604	-0.199961538	3.5861	1
14145.2605	-0.199961538	3.586	1
14146.2606	-0.199961538	3.586	1
14147.2606	-0.199961538	3.586	1
14148.2607	-0.199961538	3.5859	1
14149.2607	-0.199961538	3.5859	1
14150.2598	-0.199961538	3.5859	1
14151.2928	-0.199961538	3.5858	1
14152.2599	-0.199961538	3.5857	1
14153.26	-0.199961538	3.5857	1
14154.26	-0.199961538	3.5856	1
14155.2601	-0.199961538	3.5856	1
14156.2601	-0.199961538	3.5856	1
